host_id,host_name,property_type,bedrooms,beds,bathrooms,ratings,neighbourhood,latitude,longitude,room_type,daily_price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
3787052,Carol,Home,2.0,2,2.0,4.71,78704,30.238,-97.76486,Entire home/apt,700,4,8,2018-03-13,0.07,1,0,0
1735494,Steph And Joey,Home,3.0,3,2.0,4.97,78702,30.25275,-97.72917,Entire home/apt,500,3,32,2023-02-28,0.24,2,332,2
3820555,Justin&Becca,Home,5.0,8,2.0,4.96,78702,30.27221,-97.72846,Entire home/apt,657,2,300,2023-08-21,2.27,3,345,19
263280,Cristen,Guest suite,1.0,4,1.0,4.92,78737,30.22242,-97.91042,Entire home/apt,200,2,39,2023-09-04,2.62,1,347,28
3842544,Laura,Home,1.0,1,1.0,4.95,78759,30.41276,-97.72443,Private room,70,30,19,2023-03-10,0.16,1,237,1
2862517,Robert,Bungalow,4.0,4,2.0,4.97,78751,30.31197,-97.72955,Entire home/apt,271,3,143,2023-07-29,1.12,2,74,23
3893968,Scott,Home,3.0,3,2.0,4.71,78744,30.19538,-97.69632,Entire home/apt,110,3,28,2023-06-04,0.27,1,21,5
1840480,Scott & Sally,Home,2.0,3,1.5,4.89,78704,30.25909,-97.77017,Entire home/apt,201,4,91,2023-08-04,0.71,12,174,17
3924382,Phillip,Home,2.0,2,1.0,4.95,78703,30.28026,-97.75703,Entire home/apt,250,3,106,2023-04-05,0.81,1,312,4
3948329,James,Home,2.0,3,1.0,4.74,78702,30.2702,-97.72862,Entire home/apt,700,2,39,2023-03-16,0.31,1,250,3
487072,Greg & Amanda,Home,4.0,4,2.0,4.94,78757,30.36084,-97.72593,Entire home/apt,320,45,142,2023-08-05,1.26,12,343,9
4005799,Gabe,Loft,1.0,1,1.0,5.0,78701,30.26836,-97.74724,Entire home/apt,195,14,6,2023-06-01,0.19,1,274,2
11762795,Mandi,Home,4.0,4,4.0,5.0,78704,30.24852,-97.78277,Entire home/apt,1000,3,7,2017-03-13,0.06,1,365,0
1795217,Stan,Home,4.0,7,3.0,4.91,78703,30.27805,-97.75752,Entire home/apt,685,2,147,2021-12-22,1.15,1,314,0
4035868,Carolyn,Cabin,2.0,4,1.0,4.99,78756,30.32255,-97.73869,Entire home/apt,265,1,154,2023-09-03,1.97,1,249,17
4070275,Daniel,Home,1.0,1,1.0,5.0,78745,30.22437,-97.78495,Private room,100,1,7,2017-10-22,0.07,1,0,0
1101753,John & Tina,Home,4.0,8,3.0,4.91,78704,30.24369,-97.74169,Entire home/apt,3000,2,59,2019-08-04,0.46,1,0,0
880571,Angel,Home,2.0,5,1.0,4.73,78704,30.24293,-97.76155,Entire home/apt,171,3,358,2021-08-15,2.75,6,68,0
4143759,Katy & Rick,Home,2.0,3,2.0,4.85,78704,30.24784,-97.76318,Entire home/apt,279,2,101,2023-09-04,0.87,1,342,11
2227467,Agnies,Rental unit,2.0,3,1.0,4.33,78704,30.2359,-97.76422,Entire home/apt,199,90,3,2016-02-28,0.02,1,179,0
4218754,Jana,Loft,0.5,3,1.0,4.93,78704,30.23457,-97.7615,Entire home/apt,91,2,215,2023-09-04,1.66,1,114,38
419707,Julia,Home,3.0,3,1.0,4.57,78701,30.27485,-97.7486,Entire home/apt,260,1,7,2019-04-28,0.11,3,0,0
578211,Pete,Guesthouse,1.0,1,1.0,4.93,78751,30.30263,-97.7293,Entire home/apt,102,20,61,2023-08-13,0.47,10,344,6
2762526,Moya,Home,8.0,10,4.5,4.73,78704,30.25551,-97.7741,Entire home/apt,1034,3,90,2023-08-14,0.69,7,221,27
3922483,Max,Home,1.0,1,1.0,4.98,78704,30.2402,-97.77623,Private room,74,3,52,2023-06-15,0.41,1,65,9
3584580,Katherine,Home,5.0,6,2.5,4.73,78726,30.44262,-97.82678,Entire home/apt,234,3,53,2023-06-19,0.59,3,153,4
4421865,Tina,Home,2.0,2,1.0,4.96,78704,30.25222,-97.7704,Entire home/apt,171,3,226,2023-08-13,1.75,1,311,23
3354999,Mollie,Bungalow,2.0,3,1.0,4.95,78702,30.26379,-97.72015,Entire home/apt,191,2,124,2023-07-03,0.97,2,0,21
4506424,Abigail,Condo,2.0,2,1.5,5.0,78701,30.26986,-97.7485,Entire home/apt,130,30,9,2021-10-26,0.08,1,321,0
245617,Peter,Guesthouse,1.0,1,1.0,5.0,78756,30.33229,-97.74462,Entire home/apt,75,30,5,2022-11-30,0.05,2,266,1
2791060,Neal,Rental unit,1.0,1,1.0,4.86,78704,30.24997,-97.77983,Entire home/apt,99,30,22,2023-08-17,0.21,1,58,9
4160337,Amenity,Home,3.0,3,1.5,5.0,78702,30.27787,-97.71919,Entire home/apt,500,2,3,2019-03-14,0.02,1,0,0
582827,Troy,Bungalow,1.0,2,1.0,4.93,78731,30.32095,-97.75126,Private room,98,30,167,2020-03-08,1.31,2,177,0
880571,Angel,Home,1.0,1,1.0,4.87,78702,30.27188,-97.72466,Private room,76,2,413,2023-08-05,3.21,6,74,36
4681431,Susan,Rental unit,1.0,2,1.0,5.0,78704,30.24563,-97.7484,Entire home/apt,160,2,35,2023-07-10,0.36,1,282,12
4725234,Roman,Bungalow,1.0,2,1.0,4.92,78702,30.25233,-97.72403,Entire home/apt,103,2,304,2023-08-28,2.82,3,61,50
3757314,Kathy,Home,2.0,2,2.0,5.0,78704,30.25259,-97.78249,Entire home/apt,446,2,4,2017-05-21,0.03,1,365,0
4753546,Paprika,Home,1.0,1,1.0,4.67,78704,30.24539,-97.7478,Private room,137,3,27,2022-03-17,0.21,4,71,0
4753546,Paprika,Home,3.0,3,2.0,4.85,78702,30.25264,-97.72013,Entire home/apt,90,14,87,2023-05-29,0.95,4,115,25
3539325,Garret,Home,1.0,1,1.0,4.73,78704,30.23419,-97.75288,Entire home/apt,48,30,52,2022-11-19,0.41,2,252,1
3701946,Kristin,Home,4.0,8,3.0,5.0,78702,30.28209,-97.70628,Entire home/apt,600,3,6,2018-03-14,0.05,1,0,0
1772568,David,Villa,5.0,7,3.0,4.79,78702,30.25878,-97.7233,Entire home/apt,921,2,260,2023-08-13,2.04,1,339,20
4882441,Valentina,Rental unit,1.0,2,1.0,4.84,78704,30.26227,-97.76355,Entire home/apt,115,3,86,2023-06-08,0.68,3,305,20
4912454,Ishrat,Bungalow,2.0,2,2.0,5.0,78702,30.26582,-97.71609,Entire home/apt,300,7,11,2019-09-09,0.09,2,192,0
4918228,Kevin,Home,1.0,2,1.0,4.96,78757,30.3614,-97.71967,Entire home/apt,50,2,149,2022-09-07,2.61,1,0,0
4929310,Ryan,Rental unit,3.0,3,2.0,4.73,78701,30.26584,-97.73999,Entire home/apt,397,1,292,2023-08-27,2.27,30,305,24
4094761,Laura,Home,3.0,3,1.0,4.63,78704,30.23656,-97.77935,Entire home/apt,125,2,382,2023-08-24,3.3,2,336,33
3178090,Michael,Home,3.0,4,2.0,5.0,78702,30.25419,-97.70856,Entire home/apt,450,3,6,2016-03-23,0.05,2,0,0
5008436,Susie,Townhouse,1.0,1,1.5,5.0,78704,30.23581,-97.78312,Private room,77,2,10,2021-01-31,0.08,1,321,0
3084105,Terry,Rental unit,1.0,1,1.0,4.83,78704,30.24605,-97.74351,Entire home/apt,300,2,6,2015-03-22,0.05,1,0,0
1335409,Eric,Home,1.0,1,1.0,4.97,78703,30.27887,-97.75649,Entire home/apt,280,3,66,2023-08-07,0.52,2,312,6
1977547,Katherine,Home,2.0,2,1.5,4.89,78704,30.24285,-97.7388,Entire home/apt,200,30,9,2023-06-15,0.07,1,301,2
5041228,Andrea,Home,1.0,2,1.0,5.0,78701,30.27438,-97.74925,Private room,148,2,3,2017-03-13,0.02,1,0,0
5047533,Amanda,Home,3.0,3,3.0,5.0,78704,30.24889,-97.76185,Entire home/apt,325,2,6,2022-06-19,0.05,1,0,0
2121044,J,Home,1.0,1,1.0,4.85,78729,30.45601,-97.7552,Private room,74,2,41,2017-09-04,0.32,1,363,0
5059228,Haley And Raul,Townhouse,3.0,3,2.5,4.89,78741,30.24509,-97.73328,Entire home/apt,152,30,100,2023-05-26,0.78,4,244,2
336136,Michael,Guesthouse,1.0,1,1.0,4.87,78751,30.32034,-97.72185,Entire home/apt,165,90,54,2020-03-28,0.42,1,0,0
3536176,David,Home,2.0,3,1.0,5.0,78703,30.27889,-97.76001,Entire home/apt,1000,1,7,2019-03-14,0.05,1,365,0
1343838,Guadalupe,Condo,1.0,1,1.0,4.85,78705,30.29738,-97.73494,Entire home/apt,85,30,198,2023-08-22,1.63,1,89,5
175317,Carlo,Home,5.0,6,4.0,4.71,78746,30.28004,-97.79968,Entire home/apt,398,3,22,2023-07-04,0.19,4,148,8
4437388,Stacey,Home,3.0,4,2.0,4.78,78745,30.20196,-97.79572,Entire home/apt,128,2,58,2023-08-27,0.5,3,65,15
5152543,Marcella,Camper/RV,1.0,1,1.0,4.89,78723,30.29757,-97.68266,Entire home/apt,75,1,1140,2023-08-24,8.89,2,326,76
5173278,Luis,Loft,1.0,1,1.0,4.67,78702,30.25981,-97.7185,Entire home/apt,114,1,78,2020-02-28,0.61,1,0,0
5181843,Amy,Guesthouse,1.0,1,1.0,4.88,78704,30.2441,-97.73885,Entire home/apt,178,2,239,2023-04-01,1.87,1,256,4
5192335,Belinda,Home,3.0,5,2.5,4.94,78741,30.218309,-97.726532,Entire home/apt,269,2,161,2023-04-16,1.38,2,338,9
5176737,Erika,Rental unit,1.0,1,1.0,4.91,78751,30.30958,-97.72947,Entire home/apt,75,60,13,2023-08-14,0.1,1,150,1
5202192,Michele,Home,5.0,5,3.5,4.93,78704,30.25923,-97.78026,Entire home/apt,1000,3,14,2022-11-26,0.26,1,38,2
5220633,Esteban,Home,1.0,1,1.0,4.89,78704,30.25575,-97.76767,Entire home/apt,64,1,336,2023-08-24,2.63,2,85,104
5215945,John And Melissa,Rental unit,1.0,1,1.0,4.98,78704,30.25473,-97.76774,Entire home/apt,184,4,176,2023-05-15,1.39,1,281,10
4717260,Tony,Home,5.0,5,2.0,4.87,78752,30.32398,-97.7161,Entire home/apt,264,2,221,2023-09-03,1.75,1,350,20
4845892,Willard,Home,1.0,1,1.5,4.89,78702,30.27298,-97.71074,Private room,49,2,9,2016-10-09,0.1,1,0,0
3389824,Raquel + Jacob,Rental unit,1.0,3,1.0,4.76,78701,30.26977,-97.74297,Entire home/apt,750,1,414,2021-11-28,3.3,2,109,0
5278146,Melanie,Condo,1.0,1,1.0,4.83,78704,30.26269,-97.77509,Entire home/apt,121,2,46,2023-09-05,0.36,1,150,34
5289039,Christina,Home,2.0,2,2.0,4.96,78702,30.254005,-97.726784,Entire home/apt,121,3,131,2023-09-04,1.13,2,70,49
169512,Charlotte,Cottage,1.0,1,1.0,4.64,78704,30.24467,-97.73792,Entire home/apt,178,3,34,2022-06-18,0.31,3,159,0
997756,Christina,Home,2.0,2,2.0,4.6,78704,30.25659,-97.75431,Entire home/apt,1000,7,10,2022-11-29,0.33,1,362,3
4725234,Roman,Bungalow,1.0,1,1.0,4.9,78702,30.25344,-97.72421,Entire home/apt,80,2,612,2023-09-04,4.79,3,68,56
5350399,Chris,Home,1.0,1,0.0,4.89,78705,30.2989,-97.73169,Private room,115,3,9,2022-10-17,0.16,2,362,2
3052973,Randi,Home,1.0,1,1.0,5.0,78751,30.31193699014404,-97.70962395432868,Entire home/apt,91,2,10,2023-09-04,6.52,1,62,10
1726785,Sid,Home,1.0,1,1.5,4.97,78702,30.27498,-97.704,Private room,49,30,29,2023-05-30,0.23,3,365,4
5473957,Susanna,Home,1.0,1,1.0,4.96,78704,30.25084,-97.75562,Private room,96,2,200,2020-03-09,1.73,1,86,0
6386445,Nan,Rental unit,1.0,2,1.0,4.94,78704,30.24689,-97.75171,Entire home/apt,119,3,355,2023-06-28,3.15,3,29,31
5467931,Jennifer,Home,3.0,3,2.0,4.99,78757,30.33664,-97.72655,Entire home/apt,280,2,84,2023-05-29,0.94,1,0,7
5509090,Ben,Home,1.0,1,1.0,4.86,78758,30.35706,-97.70871,Private room,80,2,28,2022-12-04,0.24,1,73,2
5641001,Blair,Home,2.0,1,1.0,4.84,78701,30.27245,-97.74884,Private room,149,3,89,2020-03-10,0.7,1,0,0
5694515,Suzanne,Home,5.0,5,4.0,5.0,78704,30.26228,-97.77892,Entire home/apt,1071,2,21,2023-05-07,0.3,1,44,1
422589,John,Home,3.0,4,2.0,4.52,78752,30.32983,-97.68575,Entire home/apt,189,2,200,2023-07-30,1.65,1,164,8
5894556,Victoria,Home,1.0,1,1.0,4.92,78704,30.24112,-97.77302,Private room,67,30,66,2017-10-15,0.55,1,162,0
6090278,Tim,Home,1.0,1,1.0,4.95,78723,30.30474,-97.69467,Private room,250,1,208,2022-10-24,1.66,2,365,1
6182474,Ashley,Home,4.0,5,2.0,4.98,78704,30.24554,-97.75536,Entire home/apt,486,3,307,2023-08-13,2.52,2,315,43
6229799,Yoav,Home,4.0,4,3.5,4.83,78702,30.25741,-97.73223,Entire home/apt,780,2,6,2022-03-19,0.05,1,328,0
5520819,Cindy,Condo,1.0,1,1.0,5.0,78704,30.25473,-97.74363,Entire home/apt,64,90,6,2023-06-07,0.07,1,247,2
802614,Amit,Home,3.0,4,2.5,4.88,78702,30.25548,-97.73635,Entire home/apt,288,2,331,2023-09-03,2.66,3,326,32
4929310,Ryan,Loft,3.0,4,2.0,4.65,78701,30.26429,-97.74138,Entire home/apt,400,1,221,2023-08-16,1.8,30,306,25
4929310,Ryan,Rental unit,4.0,6,2.0,4.64,78701,30.26632,-97.74129,Entire home/apt,589,1,191,2023-08-06,1.6,30,336,11
4929310,Ryan,Rental unit,2.0,2,1.5,4.56,78701,30.26492,-97.74243,Entire home/apt,259,1,216,2023-08-21,1.75,30,323,24
5766765,Holly,Townhouse,1.0,1,1.0,4.65,78704,30.25592,-97.75639,Entire home/apt,65,20,40,2023-06-27,0.44,2,5,8
6469089,Jeff,Rental unit,1.0,1,1.0,4.95,78731,30.32702,-97.76043,Entire home/apt,132,3,170,2022-05-15,1.4,1,130,0
1927941,Nicky,Home,1.0,1,1.5,4.96,78702,30.27677,-97.7183,Private room,89,3,201,2023-06-12,1.8,2,9,24
2436512,Crystal,Bungalow,3.0,3,2.0,4.95,78702,30.25766,-97.72323,Entire home/apt,257,1,620,2023-08-27,5.0,7,250,63
582827,Troy,Bungalow,2.0,3,1.0,4.56,78731,30.32006,-97.75067,Entire home/apt,300,30,9,2017-10-09,0.07,2,173,0
427519,Anne,Guesthouse,1.0,1,1.0,4.9,78704,30.24357,-97.74217,Entire home/apt,98,1,613,2023-08-26,4.95,1,40,34
2436512,Crystal,Guesthouse,1.0,1,1.0,4.91,78702,30.25635,-97.72405,Entire home/apt,129,1,739,2023-08-20,6.0,7,263,57
2910256,Lewis,Home,3.0,1,2.0,5.0,78745,30.22785643838076,-97.79917151200462,Entire home/apt,721,2,5,2023-07-23,0.59,1,89,5
2999857,Pascal,Rental unit,1.0,2,1.0,5.0,78722,30.2922604275222,-97.7112671758014,Entire home/apt,146,2,8,2023-09-04,1.07,2,154,8
4035731,Matt & Amy,Home,2.0,4,2.5,4.57,78723,30.29379,-97.68572,Entire home/apt,190,28,9,2022-02-24,0.09,2,348,0
4882441,Valentina,Home,2.0,2,1.0,4.9,78704,30.26316,-97.76453,Entire home/apt,257,3,20,2023-06-20,0.18,3,103,13
1742462,Jacob,Home,1.0,1,1.0,4.84,78702,30.2525,-97.71672,Entire home/apt,175,30,148,2022-08-31,1.21,1,0,0
739362,Barbara,Home,1.0,2,1.0,4.94,78757,30.33974,-97.74574,Private room,91,2,193,2023-04-21,1.58,5,0,3
7281438,Lawrence,Home,1.0,1,1.0,4.74,78704,30.25974,-97.75369,Entire home/apt,108,3,181,2023-09-04,1.5,2,223,18
7284062,Anita,Home,5.0,7,3.5,4.9,78746,30.31498,-97.80123,Entire home/apt,775,3,67,2023-05-22,0.73,1,337,1
7323557,Katie,Home,4.0,7,3.5,4.91,78735,30.25285,-97.83055,Entire home/apt,499,30,47,2021-08-13,0.39,2,252,0
739362,Barbara,Home,4.0,6,3.0,4.95,78757,30.33892,-97.74536,Entire home/apt,364,3,202,2023-08-14,1.75,5,294,13
207976,Mark,Home,1.0,1,1.0,4.97,78741,30.21971,-97.72651,Private room,72,3,35,2023-03-04,0.34,1,102,2
7547072,Kathleen,Guest suite,2.0,1,1.0,4.77,78704,30.24813,-97.79337,Entire home/apt,150,2,22,2022-10-30,0.2,1,351,4
7386854,Lindsey,Cottage,0.5,1,1.0,4.92,78705,30.3,-97.74368,Entire home/apt,96,2,326,2023-09-04,2.69,1,305,17
7567467,Chalu,Home,1.0,1,1.0,4.9,78752,30.32674,-97.68213,Private room,39,1,271,2023-07-04,2.21,11,0,1
814883,Kristen,Home,5.0,13,4.5,4.9,78702,30.26602,-97.73134,Entire home/apt,293,1,303,2023-08-24,2.79,13,322,32
578211,Pete,Guesthouse,1.0,1,1.0,4.89,78751,30.30247,-97.72771,Entire home/apt,99,20,74,2023-07-19,0.61,10,365,6
740347,Chris,Home,1.0,1,1.0,4.95,78704,30.24668,-97.75618,Entire home/apt,144,1,1141,2023-09-03,9.49,2,315,110
7838294,Sara,Rental unit,1.0,1,1.0,4.91,78757,30.34042,-97.7463,Entire home/apt,96,2,181,2023-08-17,1.49,1,114,22
7857883,Steve,Guesthouse,1.0,1,1.0,4.96,78704,30.25039,-97.77751,Entire home/apt,115,2,300,2022-03-13,2.54,1,0,0
8014187,Shannon,Rental unit,0.5,1,1.0,4.79,78702,30.26035,-97.7348,Entire home/apt,118,1,593,2023-08-31,4.86,2,280,76
8026447,Pete,Guesthouse,0.5,1,1.0,4.92,78704,30.22784,-97.76439,Entire home/apt,73,30,13,2023-07-07,0.15,1,328,2
8054740,Christopher,Guesthouse,1.0,3,1.0,4.97,78722,30.28602,-97.71552,Entire home/apt,185,2,132,2020-09-20,1.13,1,0,0
7567467,Chalu,Home,1.0,1,1.0,4.87,78752,30.32674,-97.68213,Private room,49,1,304,2023-08-19,2.49,11,9,23
7281978,Joan,Home,3.0,4,2.0,5.0,78759,30.37038,-97.7458,Entire home/apt,250,30,3,2015-08-16,0.03,1,263,0
4929310,Ryan,Loft,2.0,2,1.0,4.47,78701,30.26491,-97.74074,Entire home/apt,259,1,242,2023-07-31,2.01,30,305,21
8368983,Albert & Meg,Home,2.0,2,2.0,4.95,78702,30.25561,-97.73486,Entire home/apt,270,3,45,2023-03-16,0.39,1,325,4
8384474,Erin,Guesthouse,0.5,1,1.0,4.9,78702,30.28019,-97.71366,Entire home/apt,67,2,310,2023-09-04,2.64,1,1,9
499072196,Lisa,Home,3.0,7,2.5,4.85,78702,30.271190431672217,-97.7086625148923,Entire home/apt,154,3,234,2023-07-08,1.94,11,312,15
8289500,Desirae,Guest suite,1.0,1,1.0,4.82,78704,30.24713,-97.76286,Entire home/apt,389,3,73,2023-09-04,0.61,1,75,3
8495321,Rebecca,Guesthouse,1.0,1,1.0,4.92,78704,30.24884,-97.77593,Entire home/apt,98,3,271,2023-09-04,2.32,1,142,21
5138696,Jodi,Condo,2.0,3,1.0,4.79,78705,30.28761,-97.72626,Entire home/apt,155,30,30,2023-05-28,0.3,2,269,4
172182,Brian & Leah,Home,4.0,9,2.0,4.88,78704,30.23835,-97.75557,Entire home/apt,423,2,270,2023-08-18,2.23,4,93,26
578211,Pete,Guesthouse,2.0,2,1.0,4.93,78751,30.30285,-97.7278,Entire home/apt,137,20,90,2023-07-31,0.74,10,271,9
8584307,Nellie,Home,2.0,3,1.0,4.92,78704,30.25246,-97.74848,Entire home/apt,152,2,86,2023-08-20,0.72,1,249,27
1514891,Nell,Guesthouse,2.0,2,1.0,4.92,78738,30.30779,-97.98466,Entire home/apt,135,2,139,2023-09-03,1.2,1,304,1
8708918,Jamie And Aja,Guest suite,1.0,1,1.0,4.87,78702,30.25463,-97.7151,Entire home/apt,98,3,254,2023-08-13,2.1,1,57,21
8716539,Eric & Erin,Guesthouse,2.0,3,1.0,4.92,78704,30.2432,-97.76651,Entire home/apt,134,2,418,2023-09-04,3.46,1,258,26
8771676,Julia (And Johnny),Bungalow,2.0,2,1.0,4.85,78702,30.26868,-97.72182,Entire home/apt,350,30,27,2022-03-16,0.23,1,218,0
8816698,Michelle,Guesthouse,1.0,1,1.0,4.96,78703,30.29035,-97.75672,Private room,122,1,179,2023-08-07,1.48,1,328,7
6253447,Karen,Home,5.0,6,4.0,4.98,78746,30.2774,-97.79235,Entire home/apt,1008,3,48,2023-03-14,0.42,1,86,4
8874960,Tatiana,Home,1.0,1,1.0,4.88,78734,30.37567,-97.91709,Private room,48,1,16,2017-05-24,0.19,1,0,0
7982442,Chris And Vanessa,Home,4.0,5,3.0,4.95,78704,30.258372912346644,-97.77662101321786,Entire home/apt,626,2,205,2023-09-10,1.99,1,194,36
578211,Pete,Bungalow,2.0,2,1.0,4.94,78751,30.30085,-97.72903,Entire home/apt,120,20,83,2023-07-24,0.97,10,335,9
1726978,Benjamin,Rental unit,2.0,2,1.5,5.0,78704,30.23896,-97.75019,Entire home/apt,140,29,6,2020-08-23,0.05,2,0,0
8967238,Heidi,Condo,2.0,1,1.0,4.9,78701,30.27094,-97.74783,Entire home/apt,127,30,50,2023-05-12,0.42,1,331,1
8973365,Inger,Rental unit,1.0,1,1.0,4.94,78704,30.25945,-97.77363,Entire home/apt,150,2,90,2023-07-31,0.82,1,279,8
1232812,Brian And Meredith,Guesthouse,1.0,1,1.0,4.98,78704,30.2551,-97.76869,Entire home/apt,225,3,132,2023-03-12,1.1,1,331,4
8428581,Brunson,Bungalow,2.0,2,1.0,4.95,78704,30.24736,-97.7448,Entire home/apt,216,2,252,2023-07-22,2.11,1,211,39
175669,Rachel,Home,2.0,2,1.0,4.73,78704,30.24413,-97.77768,Entire home/apt,150,30,15,2019-04-14,0.13,2,363,0
9005567,Lori,Condo,1.0,1,1.0,4.92,78704,30.23822,-97.74897,Private room,78,3,27,2023-09-04,0.29,1,85,12
9053200,Linda,Townhouse,2.0,2,2.0,4.33,78703,30.27637,-97.75388,Entire home/apt,232,30,41,2023-03-14,0.34,1,358,1
9035884,Elissa,Home,4.0,4,2.5,4.95,78746,30.2684,-97.80208,Entire home/apt,528,2,44,2023-07-08,0.38,1,0,1
4435121,Forrest,Home,3.0,3,2.0,4.91,78702,30.25275,-97.72538,Entire home/apt,291,7,35,2016-02-16,0.31,1,0,0
4912454,Ishrat,Bungalow,1.0,1,1.0,4.95,78702,30.26545,-97.71687,Private room,96,2,79,2023-06-24,0.66,2,339,14
8142606,Martha Elena,Home,2.0,3,2.5,4.84,78702,30.26674,-97.71776,Entire home/apt,250,3,27,2023-05-08,0.22,1,348,5
9123693,Joy,Home,2.0,1,1.0,4.9,78745,30.22092,-97.78239,Private room,106,3,10,2015-10-30,0.09,2,0,0
9131066,Laura,Guesthouse,1.0,2,1.0,4.97,78704,30.25826,-97.76439,Entire home/apt,130,2,218,2023-08-19,1.8,2,67,24
4929310,Ryan,Rental unit,3.0,3,2.0,4.55,78701,30.26582,-97.74074,Entire home/apt,399,1,231,2023-08-21,1.92,30,332,19
1628864,Michael & Luz,Guest suite,1.0,2,1.0,4.92,78704,30.25822,-97.7748,Entire home/apt,105,2,256,2023-07-15,2.12,1,192,23
8219026,Benjamin,Guest suite,1.0,1,1.0,4.67,78722,30.28751,-97.70724,Entire home/apt,51,7,238,2022-03-21,2.41,2,75,0
2157243,Sean,Home,2.0,3,1.0,4.83,78704,30.25279,-97.77527,Entire home/apt,183,2,98,2023-07-22,0.91,8,216,12
4929310,Ryan,Loft,4.0,5,3.0,4.7,78701,30.26439,-97.74026,Entire home/apt,596,1,199,2023-08-27,1.66,30,314,13
7637276,Steven,Home,3.0,3,2.0,4.95,78704,30.25258,-97.76014,Entire home/apt,601,2,115,2023-08-17,0.97,1,166,13
9419950,Wade,Home,2.0,2,1.0,4.9,78702,30.27679,-97.71519,Entire home/apt,139,2,162,2023-09-07,1.39,1,312,21
8634478,Jennifer,Home,4.0,7,2.0,4.79,78702,30.26015,-97.73241,Entire home/apt,264,2,24,2018-08-06,0.21,1,0,0
9454445,Jordana,Home,3.0,3,2.0,4.89,78701,30.2756404876709,-97.74835968017578,Entire home/apt,356,1,28,2023-08-20,0.24,1,310,17
9463145,Joi,Rental unit,0.5,2,1.0,4.87,78704,30.2577,-97.7675,Entire home/apt,150,2,62,2023-08-27,0.54,2,121,12
9506147,Justin,Rental unit,2.0,3,1.5,4.83,78703,30.27679,-97.75108,Entire home/apt,650,3,7,2016-03-15,0.06,1,0,0
1827958,Bryce And Rachael,Home,3.0,3,1.0,4.78,78702,30.25995,-97.72878,Entire home/apt,198,1,372,2023-08-27,3.22,3,95,29
1714345,Ginger,Home,1.0,1,1.0,5.0,78745,30.20794,-97.79201,Private room,80,2,39,2023-09-04,0.34,1,354,9
487072,Greg & Amanda,Home,2.0,2,1.0,4.83,78757,30.3603,-97.72571,Entire home/apt,172,45,54,2023-08-21,0.46,12,319,10
9576720,Tracen,Home,3.0,5,2.0,4.89,78703,30.27763,-97.75986,Entire home/apt,441,2,72,2023-03-19,0.94,1,4,2
9601914,Natalie,Home,8.0,12,4.5,5.0,78736,30.23749,-97.88265,Entire home/apt,1403,2,39,2022-05-22,0.43,1,334,0
5502116,Trey,Home,3.0,2,1.0,4.78,78704,30.22623,-97.76546,Entire home/apt,289,3,9,2017-10-16,0.08,1,0,0
9666649,Robert And Inge,Home,1.0,1,1.0,4.91,78704,30.24679,-97.7886,Private room,125,2,11,2022-05-08,0.1,1,336,0
3752014,Kirsten,Home,4.0,3,1.0,4.8,78735,30.23764,-97.80746,Entire home/apt,236,2,5,2018-10-10,0.06,4,0,0
9704934,Shawna,Bungalow,2.0,2,1.0,4.95,78703,30.29287,-97.76315,Entire home/apt,171,4,130,2023-08-25,1.12,1,301,17
3715137,Melissa,Guesthouse,1.0,2,1.0,4.94,78702,30.2678,-97.73078,Entire home/apt,125,2,455,2023-09-04,3.8,1,94,42
61292,Jeany,Guesthouse,0.5,2,1.0,4.94,78702,30.2518,-97.72129,Entire home/apt,91,1,830,2023-08-21,6.95,1,85,53
8597490,Sharon,Home,3.0,5,1.5,4.91,78732,30.3466,-97.87423,Entire home/apt,300,2,142,2023-08-13,1.97,2,340,15
4753546,Paprika,Rental unit,1.0,2,1.0,4.63,78702,30.25408,-97.72073,Entire home/apt,110,30,40,2023-09-01,0.37,4,103,9
247600,Danielle,Home,1.0,2,1.5,4.98,78702,30.27321,-97.728,Entire home/apt,169,2,43,2023-07-30,0.36,1,292,18
9983041,Fiore,Bungalow,2.0,2,1.0,4.67,78721,30.26816,-97.68658,Entire home/apt,400,4,3,2022-10-23,0.03,3,364,1
9988390,G Scott,Home,1.0,1,1.0,3.71,78751,30.31923,-97.72173,Private room,70,2,7,2019-03-18,0.07,1,0,0
1421618,Diana,Home,1.0,1,1.0,4.98,78729,30.46288,-97.78595,Private room,52,2,54,2018-10-08,0.5,4,0,0
5279293,Frank And Katie,Guesthouse,1.0,1,1.0,4.76,78702,30.27699,-97.70816,Entire home/apt,72,14,109,2020-07-31,0.91,1,0,0
4018268,Bradley,Cottage,1.0,2,1.0,4.95,78702,30.28092,-97.71169,Entire home/apt,132,1,586,2023-08-27,4.96,2,234,73
574394,Theresa,Home,1.0,1,1.0,4.96,78723,30.31245,-97.69874,Private room,110,30,159,2023-05-08,1.34,1,128,1
10217229,Abraham,Home,4.0,6,3.5,5.0,78703,30.29158,-97.7682,Entire home/apt,520,24,5,2023-07-03,0.04,1,103,1
890453,Vyjayanthi,Rental unit,1.0,2,1.0,3.67,78704,30.23974,-97.78969,Private room,179,2,3,2014-01-05,0.03,1,0,0
